КССС|Веса|МАРЕ
155134|(0.00, 1.00, 0.00)|20.36
155135|(0.14, 0.03, 0.83)|6.80
155136|(0.00, 0.36, 0.64)|12.15
155137|(0.00, 0.12, 0.88)|11.15
156401|(0.00, 0.17, 0.83)|13.86
157202|(0.00, 1.00, 0.00)|10410.25
157601|(0.08, 0.08, 0.84)|8.60
158201|(0.30, 0.07, 0.63)|13.71
158401|(0.79, 0.13, 0.08)|22.28
158601|(0.00, 0.16, 0.84)|10.35
159002|(0.00, 1.00, 0.00)|98.41
159004|(0.19, 0.21, 0.60)|14.05
159201|(0.08, 0.18, 0.74)|6.87
159202|(0.37, 0.24, 0.39)|24.41
159203|(0.62, 0.38, 0.00)|18.08
160005|(0.29, 0.31, 0.40)|14.19
160006|(0.20, 0.24, 0.56)|308.54
160007|(0.00, 0.20, 0.80)|14.40
160008|(0.00, 0.48, 0.52)|11.38
160010|(0.30, 0.33, 0.37)|21.14
160012|(0.00, 0.74, 0.26)|28.20
160014|(1.00, 0.00, 0.00)|654.18
160015|(0.00, 0.30, 0.70)|26.72
160017|(0.00, 0.79, 0.21)|83.45
160018|(0.74, 0.26, 0.00)|200.67
160019|(0.00, 0.56, 0.44)|21.91
160020|(0.00, 0.32, 0.68)|14.56
160022|(0.01, 0.13, 0.86)|10.98
160023|(0.02, 0.26, 0.72)|14.91
160024|(0.06, 0.09, 0.85)|15.00
160025|(0.00, 0.16, 0.84)|12.24
160026|(0.00, 0.10, 0.90)|15.82
160027|(0.05, 0.12, 0.83)|11.88
160028|(0.00, 0.28, 0.72)|19.09
160029|(0.00, 0.37, 0.63)|26.73
160030|(0.00, 0.66, 0.34)|16.21
160031|(0.00, 0.36, 0.64)|11.66
160032|(0.14, 0.70, 0.16)|14.28
160033|(0.00, 0.27, 0.73)|16.09
160034|(0.00, 0.10, 0.90)|13.92
160035|(0.00, 0.14, 0.86)|15.12
160037|(0.10, 0.10, 0.80)|11.53
160040|(0.03, 0.52, 0.45)|27.60
160041|(0.05, 0.44, 0.51)|12.72
160042|(0.00, 0.42, 0.58)|21.80
160043|(0.00, 0.48, 0.52)|25.89
160044|(0.00, 0.36, 0.64)|23.55
160045|(0.02, 0.51, 0.47)|11.90
160046|(0.00, 0.31, 0.69)|14.36
160048|(0.00, 0.48, 0.52)|16.08
160049|(0.00, 0.42, 0.58)|17.02
160050|(0.00, 0.25, 0.75)|19.52
160051|(0.00, 0.16, 0.84)|19.12
160052|(0.18, 0.21, 0.61)|31.30
160053|(0.00, 0.77, 0.23)|126.00
160056|(0.00, 0.45, 0.55)|31.91
160058|(0.06, 0.05, 0.89)|13.75
160059|(0.00, 1.00, 0.00)|153.34
160060|(0.00, 0.41, 0.59)|30.49
160061|(0.31, 0.17, 0.52)|12.03
160062|(0.00, 0.26, 0.74)|14.44
160063|(0.62, 0.38, 0.00)|97.81
160064|(0.00, 0.20, 0.80)|16.15
160065|(0.01, 0.45, 0.54)|13.37
160067|(0.33, 0.00, 0.67)|10.11
160068|(0.02, 0.06, 0.92)|14.32
160069|(0.00, 0.26, 0.74)|19.61
160070|(0.00, 0.25, 0.75)|30.79
160071|(0.00, 0.32, 0.68)|15.25
160073|(0.15, 0.07, 0.78)|12.89
160074|(0.00, 0.00, 1.00)|12.70
160076|(0.00, 1.00, 0.00)|154.31
160413|(0.44, 0.35, 0.21)|11.88
160414|(0.00, 0.63, 0.37)|14.53
161201|(0.43, 0.20, 0.37)|20.07
161203|(0.50, 0.30, 0.20)|21.19
161801|(0.08, 0.47, 0.45)|13.29
161802|(0.58, 0.04, 0.38)|23.22
162601|(0.53, 0.08, 0.39)|18.34
162602|(0.04, 0.30, 0.66)|8.15
162620|(0.00, 0.34, 0.66)|46.51
162622|(0.55, 0.17, 0.28)|18.48
162624|(0.91, 0.09, -0.00)|26.11
163001|(0.02, 0.05, 0.93)|7.60
163002|(0.10, 0.15, 0.75)|7.92
163003|(0.70, 0.30, 0.00)|12.37
163004|(0.45, 0.10, 0.45)|11.33
163005|(0.02, 0.05, 0.93)|7.35
163201|(0.20, 0.17, 0.63)|20.55
163202|(0.14, 0.42, 0.44)|23.02
163205|(0.00, 0.22, 0.78)|25.65
163206|(0.11, 0.42, 0.47)|14.07
163207|(0.48, 0.22, 0.30)|14.66
163208|(0.31, 0.16, 0.53)|18.79
163210|(0.56, 0.01, 0.43)|16.13
163211|(1.00, 0.00, 0.00)|24.07
163212|(0.00, 0.07, 0.93)|14.81
163213|(0.07, 0.28, 0.65)|22.45
163218|(0.22, 0.00, 0.78)|16.64
163223|(0.47, 0.18, 0.35)|13.72
163224|(0.41, 0.11, 0.48)|14.15
163403|(0.21, 0.36, 0.43)|20.36
163404|(0.06, 0.22, 0.72)|11.60
163405|(0.33, 0.28, 0.39)|19.93
163406|(0.50, 0.31, 0.19)|19.40
163407|(0.52, 0.29, 0.19)|19.67
163408|(0.55, 0.00, 0.45)|43.52
163409|(0.42, 0.35, 0.23)|15.76
163410|(0.35, 0.22, 0.43)|13.54
163623|(0.25, 0.31, 0.44)|12.84
163624|(0.48, 0.43, 0.09)|17.56
163625|(0.54, 0.46, -0.00)|19.84
163803|(0.31, 0.20, 0.49)|15.48
163805|(0.42, 0.58, 0.00)|42.81
163806|(0.35, 0.52, 0.13)|27.80
165002|(0.34, 0.32, 0.34)|9.37
165003|(0.53, 0.12, 0.35)|20.88
165004|(0.54, 0.46, -0.00)|30.33
165210|(0.09, 0.31, 0.60)|133.40
165211|(0.02, 0.01, 0.97)|267.74
165212|(0.31, 0.69, 0.00)|64.62
165610|(0.31, 0.00, 0.69)|102.53
166002|(0.00, 0.82, 0.18)|14.77
166003|(0.00, 0.03, 0.97)|26.48
167601|(0.00, 1.00, 0.00)|58.72
168201|(0.02, 0.23, 0.75)|71.22
168202|(0.14, 0.06, 0.80)|80.01
169013|(0.00, 0.68, 0.32)|385.11
169014|(0.00, 0.67, 0.33)|137.71
169801|(0.00, 0.54, 0.46)|180.44
170001|(0.00, 0.00, 1.00)|100.00
170002|(0.00, 0.00, 1.00)|100.00
170003|(0.00, 0.96, 0.04)|52.01
170004|(0.02, 0.89, 0.09)|53.54
170005|(0.00, 1.00, 0.00)|55.27
170006|(0.00, 0.65, 0.35)|40.56
170007|(0.00, 0.00, 1.00)|100.00
170009|(0.00, 0.00, 1.00)|45.01
170030|(0.09, 0.10, 0.81)|29.64
170032|(0.00, 0.00, 1.00)|100.00
170033|(0.00, 0.00, 1.00)|100.00
170401|(0.00, 0.46, 0.54)|44.53
170804|(0.00, 1.00, 0.00)|51.82
171008|(0.00, 1.00, 0.00)|70.17
171010|(0.02, 0.35, 0.63)|37.28
171011|(0.04, 0.76, 0.20)|43.81
171012|(0.00, 0.00, 1.00)|35.21
171601|(0.00, 0.00, 1.00)|69.61
171602|(0.05, 0.00, 0.95)|76.46
171802|(0.00, 1.00, 0.00)|68.74
171803|(0.00, 1.00, 0.00)|44.59
171804|(0.00, 0.97, 0.03)|41.90
171805|(0.00, 1.00, 0.00)|49.45
171806|(0.00, 1.00, 0.00)|80.09
172816|(0.00, 1.00, 0.00)|66.71
172823|(0.00, 0.12, 0.88)|61.56
173402|(0.00, 0.00, 1.00)|100.00
174404|(0.00, 0.00, 1.00)|100.00
174801|(0.00, 0.00, 1.00)|100.00
175001|(0.00, 0.00, 1.00)|100.00
1751|(0.25, 0.21, 0.54)|14.11
1752|(0.32, 0.02, 0.66)|9.04
1756|(0.03, 0.06, 0.91)|6.37
1765|(0.78, 0.10, 0.12)|13.95
1767|(0.14, 0.16, 0.70)|10.87
1768|(0.15, 0.00, 0.85)|8.80
1770|(0.87, 0.00, 0.13)|14.03
1772|(0.00, 0.21, 0.79)|17.65
1774|(0.00, 0.45, 0.55)|11.67
1775|(1.00, 0.00, 0.00)|48.73
1776|(0.48, 0.07, 0.45)|12.44
1777|(0.09, 0.00, 0.91)|7.26
1779|(0.93, 0.01, 0.06)|19.25
1780|(0.00, 0.11, 0.89)|12.87
1781|(0.02, 0.00, 0.98)|7.25
1783|(0.92, 0.02, 0.06)|17.30
1785|(0.00, 0.46, 0.54)|18.34
1788|(0.63, 0.21, 0.16)|11.44
1789|(0.30, 0.17, 0.53)|30.58
1791|(0.23, 0.77, 0.00)|73.02
1794|(0.42, 0.06, 0.52)|22.12
1798|(0.22, 0.00, 0.78)|15.50
1801|(0.06, 0.00, 0.94)|10.55
1803|(0.02, 0.39, 0.59)|23.53
1805|(0.26, 0.74, 0.00)|67.71
1808|(0.84, 0.00, 0.16)|16.69
1809|(0.00, 0.42, 0.58)|68.91
1810|(0.39, 0.43, 0.18)|22.74
1811|(0.54, 0.00, 0.46)|20.74
1814|(0.43, 0.01, 0.56)|9.61
1822|(0.00, 0.79, 0.21)|53.57
1823|(0.04, 0.04, 0.92)|12.26
1827|(0.00, 0.32, 0.68)|18.32
1828|(0.68, 0.00, 0.32)|20.66
1830|(0.22, 0.00, 0.78)|12.71
1831|(0.55, 0.00, 0.45)|16.95
1833|(0.32, 0.10, 0.58)|44.75
1834|(0.03, 0.34, 0.63)|14.74
1835|(0.06, 0.19, 0.75)|13.05
1837|(0.10, 0.15, 0.75)|12.02
1845|(0.35, 0.40, 0.25)|14.15
1846|(0.33, 0.05, 0.62)|12.46
1855|(0.09, 0.31, 0.60)|21.19
1856|(0.00, 0.40, 0.60)|16.03
1858|(0.00, 0.23, 0.77)|19.89
1859|(0.34, 0.28, 0.38)|28.47
1861|(0.04, 0.13, 0.83)|13.25
1862|(0.00, 0.10, 0.90)|17.03
1863|(0.70, 0.21, 0.09)|18.71
1864|(0.63, 0.37, 0.00)|18.68
1867|(0.63, 0.01, 0.36)|12.59
1871|(0.00, 0.80, 0.20)|53.42
1872|(0.34, 0.04, 0.62)|13.87
1873|(0.00, 0.22, 0.78)|27.02
1874|(0.22, 0.30, 0.48)|11.68
1875|(0.12, 0.00, 0.88)|11.94
1876|(0.99, 0.00, 0.01)|22.72
1880|(0.14, 0.00, 0.86)|15.85
1881|(0.33, 0.02, 0.65)|15.44
1882|(0.00, 0.25, 0.75)|15.45
1883|(0.00, 0.25, 0.75)|12.45
1884|(0.00, 0.26, 0.74)|21.47
1885|(0.00, 0.50, 0.50)|27.92
1886|(0.64, 0.13, 0.23)|13.29
1887|(0.03, 0.03, 0.94)|20.64
1888|(0.00, 0.03, 0.97)|13.51
1889|(0.00, 0.43, 0.57)|15.98
1890|(0.00, 0.34, 0.66)|12.40
1891|(0.00, 0.31, 0.69)|205.60
1892|(0.12, 0.60, 0.28)|14.62
1893|(0.00, 0.40, 0.60)|15.67
1894|(0.00, 0.44, 0.56)|18.59
1895|(0.00, 0.24, 0.76)|12.93
1896|(0.22, 0.05, 0.73)|10.29
1897|(0.00, 0.18, 0.82)|12.82
1898|(0.00, 0.08, 0.92)|19.99
1899|(0.00, 0.15, 0.85)|19.12
1900|(0.10, 0.29, 0.61)|11.83
1901|(0.00, 0.51, 0.49)|15.63
1904|(0.00, 0.31, 0.69)|16.03
1905|(0.01, 0.11, 0.88)|10.56
1906|(0.22, 0.49, 0.29)|305.06
1907|(0.00, 0.37, 0.63)|54.70
1908|(0.00, 0.27, 0.73)|15.88
1909|(0.00, 0.16, 0.84)|11.69
1910|(0.00, 0.07, 0.93)|17.10
1911|(0.39, 0.40, 0.21)|20.15
1912|(0.00, 0.46, 0.54)|20.39
1913|(0.00, 0.14, 0.86)|29.21
1914|(0.15, 0.05, 0.80)|12.44
1915|(0.00, 1.00, 0.00)|29.31
1916|(0.00, 0.16, 0.84)|13.40
1917|(0.31, 0.15, 0.54)|18.04
1918|(0.04, 0.14, 0.82)|8.96
1919|(0.00, 0.29, 0.71)|21.18
1920|(0.00, 0.20, 0.80)|10.03
1921|(0.00, 0.51, 0.49)|25.85
1935|(0.00, 0.48, 0.52)|195.54
1941|(0.93, 0.07, -0.00)|19.06
1943|(0.00, 0.91, 0.09)|25.46
1947|(0.33, 0.24, 0.43)|7.74
1948|(0.66, 0.04, 0.30)|16.52
1949|(0.21, 0.14, 0.65)|9.00
1954|(0.00, 0.20, 0.80)|13.14
1955|(0.00, 0.48, 0.52)|9.75
1956|(0.00, 0.30, 0.70)|15.71
1957|(0.00, 0.27, 0.73)|12.43
1959|(0.41, 0.30, 0.29)|15.34
1960|(0.22, 0.09, 0.69)|10.76
1963|(0.81, 0.05, 0.14)|11.50
1964|(0.72, 0.10, 0.18)|14.06
1969|(0.37, 0.17, 0.46)|9.40
1973|(0.00, 0.48, 0.52)|14.18
1974|(0.00, 0.44, 0.56)|22.91
1975|(0.00, 0.62, 0.38)|19.17
1978|(0.58, 0.06, 0.36)|18.84
1979|(0.53, 0.31, 0.16)|14.05
1992|(0.70, 0.19, 0.11)|15.61
1997|(0.66, 0.11, 0.23)|13.94
2092|(0.00, 0.27, 0.73)|13.71
2118|(0.12, 0.29, 0.59)|14.99
2136|(0.60, 0.28, 0.12)|21.12
2147|(0.12, 0.29, 0.59)|12.99
2150|(0.00, 0.41, 0.59)|11.25
2153|(0.25, 0.06, 0.69)|10.61
2155|(1.00, 0.00, 0.00)|188.00
2165|(0.00, 0.15, 0.85)|9.51
2167|(0.08, 0.08, 0.84)|10.24
2174|(0.08, 0.21, 0.71)|10.77
2177|(0.47, 0.00, 0.53)|14.90
2190|(0.17, 0.02, 0.81)|11.47
2192|(0.27, 0.00, 0.73)|7.97
2193|(0.16, 0.00, 0.84)|8.52
2195|(0.00, 0.00, 1.00)|15.27
2200|(0.02, 0.09, 0.89)|8.07
2202|(0.18, 0.00, 0.82)|6.36
2206|(0.00, 0.07, 0.93)|8.91
2211|(0.78, 0.22, -0.00)|32.80
2223|(0.20, 0.45, 0.35)|12.70
2226|(0.13, 0.07, 0.80)|7.37
2230|(0.00, 0.61, 0.39)|15.55
2231|(0.38, 0.17, 0.45)|10.98
2235|(0.00, 0.54, 0.46)|9.70
2243|(0.00, 0.08, 0.92)|11.90
2246|(0.00, 0.16, 0.84)|8.85
2248|(0.02, 0.00, 0.98)|9.79
2250|(0.54, 0.12, 0.34)|9.54
2252|(0.23, 0.32, 0.45)|19.44
2263|(0.21, 0.36, 0.43)|10.73
2266|(0.25, 0.39, 0.36)|18.80
2267|(0.48, 0.17, 0.35)|14.82
2271|(0.50, 0.50, 0.00)|24.69
2273|(0.00, 0.14, 0.86)|13.54
2276|(0.00, 0.17, 0.83)|8.01
2285|(0.33, 0.46, 0.21)|17.09
2287|(0.01, 0.00, 0.99)|7.44
2300|(0.00, 0.29, 0.71)|8.90
2301|(0.00, 0.24, 0.76)|10.99
2302|(0.00, 0.02, 0.98)|10.96
2304|(0.62, 0.09, 0.29)|19.63
2306|(0.00, 0.82, 0.18)|28.99
2307|(0.00, 0.26, 0.74)|11.24
2309|(0.18, 0.40, 0.42)|12.40
2312|(0.00, 0.25, 0.75)|9.85
2322|(0.07, 0.07, 0.86)|12.87
2326|(0.33, 0.67, -0.00)|13.62
2447|(0.24, 0.39, 0.37)|16.46
2451|(0.50, 0.25, 0.25)|11.80
2452|(0.01, 0.05, 0.94)|11.92
2458|(0.55, 0.26, 0.19)|14.68
2546|(0.00, 0.88, 0.12)|54.01
2548|(0.18, 0.62, 0.20)|11.72
2549|(0.77, 0.22, 0.01)|9.81
2588|(0.01, 0.05, 0.94)|9.53
2602|(0.01, 0.18, 0.81)|9.45
2603|(0.00, 0.32, 0.68)|14.33
2604|(0.89, 0.11, -0.00)|23.28
2605|(0.22, 0.11, 0.67)|8.88
2606|(0.00, 0.49, 0.51)|29.00
2607|(0.34, 0.19, 0.47)|10.39
2608|(0.42, 0.03, 0.55)|10.46
2609|(0.65, 0.11, 0.24)|9.85
2610|(0.00, 0.33, 0.67)|9.86
2611|(0.86, 0.14, 0.00)|24.65
2612|(0.00, 0.00, 1.00)|7.34
2613|(0.28, 0.65, 0.07)|18.21
2614|(0.45, 0.04, 0.51)|11.71
2615|(0.29, 0.47, 0.24)|17.10
2616|(0.52, 0.22, 0.26)|14.66
2646|(0.35, 0.00, 0.65)|21.47
2648|(0.74, 0.04, 0.22)|148.85
2649|(0.52, 0.05, 0.43)|11.19
2651|(0.00, 0.52, 0.48)|31.99
2653|(0.55, 0.15, 0.30)|8.24
2654|(0.90, 0.10, -0.00)|16.18
2660|(0.61, 0.19, 0.20)|12.62
2662|(0.62, 0.13, 0.25)|13.45
2664|(0.46, 0.54, 0.00)|24.73
2668|(0.00, 0.28, 0.72)|11.32
2669|(0.08, 0.42, 0.50)|15.28
2674|(0.00, 0.55, 0.45)|17.46
2685|(0.02, 0.52, 0.46)|16.50
2707|(0.70, 0.29, 0.01)|11.18
2709|(0.28, 0.19, 0.53)|11.73
2711|(0.00, 0.00, 1.00)|9.19
2713|(0.00, 0.31, 0.69)|9.56
2715|(0.09, 0.88, 0.03)|32.87
2717|(1.00, 0.00, 0.00)|1055.66
2722|(0.26, 0.51, 0.23)|23.88
2726|(0.00, 0.16, 0.84)|11.14
2729|(0.01, 0.00, 0.99)|8.87
2735|(0.00, 0.00, 1.00)|829.58
2736|(0.14, 0.38, 0.48)|11.83
2738|(0.02, 0.11, 0.87)|6.67
2740|(0.61, 0.10, 0.29)|16.79
2741|(0.00, 0.22, 0.78)|11.97
2743|(0.57, 0.03, 0.40)|12.71
2745|(0.00, 0.59, 0.41)|16.97
2747|(0.11, 0.69, 0.20)|37.27
2749|(0.45, 0.25, 0.30)|12.78
2750|(0.22, 0.12, 0.66)|15.98
2789|(0.00, 0.23, 0.77)|9.52
2827|(0.00, 0.52, 0.48)|9.07
2828|(0.00, 0.62, 0.38)|19.97
2830|(0.00, 0.20, 0.80)|10.45
2873|(0.00, 0.34, 0.66)|9.40
2874|(0.00, 0.47, 0.53)|15.47
2875|(0.15, 0.04, 0.81)|12.34
2876|(0.00, 0.24, 0.76)|7.83
2877|(0.41, 0.10, 0.49)|8.83
2879|(1.00, 0.00, 0.00)|100.95
2880|(0.00, 0.16, 0.84)|15.81
2882|(0.45, 0.40, 0.15)|18.26
2883|(0.00, 0.57, 0.43)|13.10
2886|(0.03, 0.14, 0.83)|6.96
2887|(0.00, 0.18, 0.82)|10.24
2888|(0.39, 0.53, 0.08)|15.77
2889|(0.00, 0.33, 0.67)|18.34
2890|(0.53, 0.13, 0.34)|10.22
2891|(0.00, 0.54, 0.46)|14.71
2892|(0.00, 0.50, 0.50)|17.13
2893|(0.00, 0.49, 0.51)|32.73
2894|(0.01, 0.12, 0.87)|10.54
2896|(0.00, 0.18, 0.82)|9.10
2899|(0.16, 0.46, 0.38)|31.39
2900|(0.44, 0.32, 0.24)|14.03
2901|(0.00, 0.53, 0.47)|22.87
2902|(0.00, 0.06, 0.94)|14.37
2903|(0.02, 0.14, 0.84)|9.23
2904|(0.00, 0.73, 0.27)|19.62
2905|(0.00, 0.65, 0.35)|28.27
2906|(0.05, 0.33, 0.62)|19.43
2907|(0.00, 0.61, 0.39)|17.87
2908|(0.25, 0.32, 0.43)|15.26
2909|(0.34, 0.34, 0.32)|16.42
2910|(0.00, 0.22, 0.78)|12.82
2911|(0.04, 0.05, 0.91)|7.67
2912|(0.13, 0.13, 0.74)|10.82
2930|(0.79, 0.01, 0.20)|23.48
2982|(0.10, 0.78, 0.12)|27.82
2987|(0.84, 0.06, 0.10)|18.03
2988|(0.00, 0.08, 0.92)|16.96
2992|(1.00, 0.00, 0.00)|199.86
2993|(0.08, 0.57, 0.35)|14.24
2994|(0.00, 0.70, 0.30)|969.95
2995|(0.00, 0.03, 0.97)|31.04
2996|(0.04, 0.16, 0.80)|15.53
2997|(0.04, 0.12, 0.84)|13.41
2998|(0.00, 0.01, 0.99)|7.64
2999|(0.21, 0.58, 0.21)|22.53
3000|(0.52, 0.44, 0.04)|16.07
3002|(0.76, 0.24, 0.00)|28.19
3004|(0.57, 0.40, 0.03)|16.23
3006|(0.00, 0.51, 0.49)|28.56
3007|(0.00, 0.57, 0.43)|670.65
3008|(0.00, 0.56, 0.44)|12.72
3009|(0.00, 0.37, 0.63)|26.59
3011|(0.00, 0.45, 0.55)|18.44
3023|(0.23, 0.01, 0.76)|33.88
3024|(0.00, 0.21, 0.79)|14.23
3031|(0.00, 0.38, 0.62)|15.78
3048|(0.00, 0.72, 0.28)|236.79
3049|(0.00, 0.09, 0.91)|11.85
3050|(0.74, 0.23, 0.03)|21.99
3052|(0.59, 0.07, 0.34)|20.71
3054|(0.55, 0.27, 0.18)|14.30
3055|(0.00, 1.00, 0.00)|310.70
3056|(0.15, 0.34, 0.51)|57.25
3057|(0.09, 0.19, 0.72)|18.73
3059|(0.16, 0.49, 0.35)|30.41
3060|(0.00, 0.36, 0.64)|30.70
3062|(0.18, 0.06, 0.76)|10.88
3063|(0.00, 0.24, 0.76)|9.43
3064|(0.08, 0.33, 0.59)|13.88
3065|(0.00, 0.11, 0.89)|12.90
3066|(0.00, 0.64, 0.36)|22.85
3067|(0.41, 0.33, 0.26)|16.20
3124|(0.00, 0.28, 0.72)|28.62
3125|(0.00, 0.71, 0.29)|128.40
3126|(0.04, 0.18, 0.78)|12.09
3127|(0.05, 0.27, 0.68)|11.58
3129|(0.00, 0.56, 0.44)|15.46
3132|(0.07, 0.15, 0.78)|10.31
3133|(0.00, 0.45, 0.55)|21.31
3135|(0.07, 0.00, 0.93)|8.03
3136|(0.00, 0.59, 0.41)|16.99
3137|(0.17, 0.12, 0.71)|14.18
3138|(0.12, 0.36, 0.52)|8.46
3139|(0.06, 0.01, 0.93)|14.06
3140|(0.74, 0.04, 0.22)|18.06
31401|(0.72, 0.08, 0.20)|18.31
3141|(0.00, 0.57, 0.43)|68.83
3142|(0.22, 0.78, 0.00)|21.50
3143|(0.00, 0.62, 0.38)|11.15
3144|(0.00, 0.33, 0.67)|12.64
3145|(0.00, 0.74, 0.26)|151.84
3146|(0.51, 0.35, 0.14)|14.86
3148|(0.15, 0.46, 0.39)|10.43
3150|(0.00, 0.62, 0.38)|18.86
3152|(0.13, 0.12, 0.75)|11.36
3153|(0.00, 0.23, 0.77)|13.47
3154|(0.04, 0.08, 0.88)|12.71
3155|(0.07, 0.19, 0.74)|11.68
3156|(0.00, 0.34, 0.66)|15.53
3158|(0.08, 0.05, 0.87)|11.78
3159|(0.00, 0.60, 0.40)|23.54
3160|(0.00, 1.00, 0.00)|9746.02
3161|(0.00, 1.00, 0.00)|10169.99
3163|(0.11, 0.23, 0.66)|9.63
3165|(0.00, 0.52, 0.48)|12.99
3168|(0.11, 0.19, 0.70)|13.52
3169|(0.02, 0.15, 0.83)|13.76
3170|(0.00, 0.72, 0.28)|24.65
3171|(0.00, 0.30, 0.70)|10.68
3172|(0.00, 0.74, 0.26)|147.09
3173|(0.00, 0.61, 0.39)|18.23
3174|(0.17, 0.42, 0.41)|12.77
3175|(0.09, 0.11, 0.80)|10.57
3176|(0.00, 0.16, 0.84)|11.49
3177|(0.00, 0.91, 0.09)|21.98
3179|(0.00, 0.23, 0.77)|13.38
3189|(0.00, 0.41, 0.59)|382.20
3205|(0.78, 0.09, 0.13)|14.86
3206|(0.69, 0.07, 0.24)|10.57
3207|(0.73, 0.00, 0.27)|23.09
3208|(0.00, 0.37, 0.63)|14.14
3209|(0.11, 0.83, 0.06)|83.67
3211|(0.25, 0.18, 0.57)|21.62
3212|(0.00, 0.14, 0.86)|11.94
3213|(0.09, 0.12, 0.79)|10.51
3214|(0.13, 0.12, 0.75)|16.00
3215|(0.00, 0.24, 0.76)|15.20
3216|(0.01, 0.01, 0.98)|12.68
3217|(0.00, 0.46, 0.54)|25.91
3218|(0.02, 0.11, 0.87)|13.76
3220|(0.00, 0.41, 0.59)|15.74
3221|(0.20, 0.08, 0.72)|10.39
3222|(0.00, 0.09, 0.91)|10.51
3230|(0.05, 0.36, 0.59)|11.64
3247|(0.00, 0.29, 0.71)|17.77
3256|(0.00, 0.11, 0.89)|15.31
3274|(0.00, 0.43, 0.57)|12.70
3275|(0.00, 0.47, 0.53)|21.80
3276|(0.49, 0.00, 0.51)|18.55
3309|(0.04, 0.13, 0.83)|17.50
3311|(0.42, 0.38, 0.20)|13.02
3312|(0.57, 0.00, 0.43)|11.41
3313|(0.74, 0.14, 0.12)|11.74
3314|(0.07, 0.11, 0.82)|8.32
3315|(0.26, 0.14, 0.60)|7.37
3316|(0.38, 0.14, 0.48)|7.95
3317|(0.12, 0.02, 0.86)|6.81
3318|(0.07, 0.00, 0.93)|8.66
3319|(0.02, 0.00, 0.98)|5.51
3320|(0.32, 0.62, 0.06)|12.88
3321|(0.21, 0.34, 0.45)|15.46
3322|(0.17, 0.60, 0.23)|13.40
3323|(0.04, 0.18, 0.78)|9.97
3324|(0.12, 0.00, 0.88)|10.91
3325|(0.22, 0.05, 0.73)|6.63
3326|(0.53, 0.33, 0.14)|14.89
3327|(0.58, 0.00, 0.42)|9.34
3328|(0.16, 0.00, 0.84)|9.09
3329|(0.60, 0.07, 0.33)|8.68
3330|(0.00, 0.60, 0.40)|10.83
3331|(0.01, 0.17, 0.82)|8.95
3332|(0.01, 0.24, 0.75)|11.76
3336|(0.20, 0.05, 0.75)|7.30
3337|(0.00, 0.03, 0.97)|10.19
3338|(0.03, 0.05, 0.92)|7.03
3339|(0.00, 0.21, 0.79)|10.37
3340|(0.00, 0.07, 0.93)|10.22
3341|(0.01, 0.08, 0.91)|9.81
3342|(0.00, 0.26, 0.74)|8.83
3343|(0.34, 0.35, 0.31)|23.07
3344|(0.15, 0.24, 0.61)|22.04
3346|(0.07, 0.00, 0.93)|7.52
3347|(0.29, 0.31, 0.40)|6.65
3348|(0.35, 0.07, 0.58)|5.48
3349|(0.00, 0.23, 0.77)|11.67
3350|(0.71, 0.00, 0.29)|9.87
3351|(0.20, 0.02, 0.78)|8.30
3352|(0.39, 0.02, 0.59)|9.11
3354|(0.75, 0.00, 0.25)|13.61
3355|(0.67, 0.10, 0.23)|9.16
3356|(0.43, 0.00, 0.57)|9.78
3357|(0.72, 0.09, 0.19)|15.75
3358|(0.73, 0.00, 0.27)|9.90
3359|(0.47, 0.53, 0.00)|23.06
3360|(0.12, 0.80, 0.08)|22.22
