KSSS,w1,w2,w3,weights_mape_pct,ml_best_model,ml_best_mape_pct,current_mape_pct,chosen_source,chosen_model,chosen_w1,chosen_w2,chosen_w3,chosen_mape_pct
133674,,,,,,,6.475,current,current,,,,6.475
3347,,,,,,,6.544,current,current,,,,6.544
159201,,,,,,,6.618,current,current,,,,6.618
57402,,,,,,,6.684,current,current,,,,6.684
6430,,,,,,,6.894,current,current,,,,6.894
133597,,,,,,,7.119,current,current,,,,7.119
84802,,,,,,,7.17,current,current,,,,7.17
135057,,,,,,,7.524,current,current,,,,7.524
1947,,,,,,,7.543,current,current,,,,7.543
1949,,,,,,,7.596,current,current,,,,7.596
133589,,,,,,,7.665,current,current,,,,7.665
133530,,,,,,,7.694,current,current,,,,7.694
2549,,,,,,,7.696,current,current,,,,7.696
133458,,,,,,,7.747,current,current,,,,7.747
125653,,,,,,,7.762,current,current,,,,7.762
3729,,,,,,,7.809,current,current,,,,7.809
133457,,,,,,,7.818,current,current,,,,7.818
9346,,,,,,,7.848,current,current,,,,7.848
133685,,,,,,,7.879,current,current,,,,7.879
7131,,,,,,,7.884,current,current,,,,7.884
9340,,,,,,,7.898,current,current,,,,7.898
133686,,,,,,,7.915,current,current,,,,7.915
3809,,,,,,,7.931,current,current,,,,7.931
133569,,,,,,,7.95,current,current,,,,7.95
155105,,,,,,,7.957,current,current,,,,7.957
3955,,,,,,,7.994,current,current,,,,7.994
3749,,,,,,,8.028,current,current,,,,8.028
134010,,,,,,,8.038,current,current,,,,8.038
133679,,,,,,,8.046,current,current,,,,8.046
133614,,,,,,,8.092,current,current,,,,8.092
133664,,,,,,,8.112,current,current,,,,8.112
1969,,,,,,,8.118,current,current,,,,8.118
50601,,,,,,,8.207,current,current,,,,8.207
3163,,,,,,,8.239,current,current,,,,8.239
6400,,,,,,,8.262,current,current,,,,8.262
2876,,,,,,,8.284,current,current,,,,8.284
7330,,,,,,,8.296,current,current,,,,8.296
133616,,,,,,,8.3,current,current,,,,8.3
133655,,,,,,,8.302,current,current,,,,8.302
2607,,,,,,,8.331,current,current,,,,8.331
133702,,,,,,,8.343,current,current,,,,8.343
7279,,,,,,,8.343,current,current,,,,8.343
66208,,,,,,,8.364,current,current,,,,8.364
133673,,,,,,,8.387,current,current,,,,8.387
3388,,,,,,,8.415,current,current,,,,8.415
63801,,,,,,,8.425,current,current,,,,8.425
6986,,,,,,,8.46,current,current,,,,8.46
1892,,,,,,,8.487,current,current,,,,8.487
3755,,,,,,,8.49,current,current,,,,8.49
2609,,,,,,,8.492,current,current,,,,8.492
8714,,,,,,,8.524,current,current,,,,8.524
139407,,,,,,,8.577,current,current,,,,8.577
9085,,,,,,,8.586,current,current,,,,8.586
1071,0.11,0.07,0.82,8.88,,,8.622,current,current,,,,8.622
133459,,,,,,,8.623,current,current,,,,8.623
2736,,,,,,,8.639,current,current,,,,8.639
155025,,,,,,,8.651,current,current,,,,8.651
133656,,,,,,,8.652,current,current,,,,8.652
133256,,,,,,,8.653,current,current,,,,8.653
162602,,,,,,,8.668,current,current,,,,8.668
9222,,,,,,,8.677,current,current,,,,8.677
2653,,,,,,,8.678,current,current,,,,8.678
9333,,,,,,,8.68,current,current,,,,8.68
9207,,,,,,,8.686,current,current,,,,8.686
3982,,,,,,,8.691,current,current,,,,8.691
155001,,,,,,,8.693,current,current,,,,8.693
9755,,,,,,,8.708,current,current,,,,8.708
3206,,,,,,,8.714,current,current,,,,8.714
133630,,,,,,,8.731,current,current,,,,8.731
125607,,,,,,,8.738,current,current,,,,8.738
2612,,,,,,,8.741,current,current,,,,8.741
8899,,,,,,,8.768,current,current,,,,8.768
133617,,,,,,,8.775,current,current,,,,8.775
5006,,,,,,,8.799,current,current,,,,8.799
133629,,,,,,,8.814,current,current,,,,8.814
3497,,,,,,,8.819,current,current,,,,8.819
4215,,,,,,,8.829,current,current,,,,8.829
64203,,,,,,,8.879,current,current,,,,8.879
9315,,,,,,,8.883,current,current,,,,8.883
6479,,,,,,,8.885,current,current,,,,8.885
126204,,,,,,,8.886,current,current,,,,8.886
133527,,,,,,,8.887,current,current,,,,8.887
1955,,,,,,,8.896,current,current,,,,8.896
3346,,,,,,,8.914,current,current,,,,8.914
5972,,,,,,,8.92,current,current,,,,8.92
133670,,,,,,,8.921,current,current,,,,8.921
133296,,,,,,,8.926,current,current,,,,8.926
133699,,,,,,,8.941,current,current,,,,8.941
3954,,,,,,,8.965,current,current,,,,8.965
163404,,,,,,,8.977,current,current,,,,8.977
39605,,,,,,,9.001,current,current,,,,9.001
133443,,,,,,,9.005,current,current,,,,9.005
92202,,,,,,,9.005,current,current,,,,9.005
104801,,,,,,,9.012,current,current,,,,9.012
133311,,,,,,,9.013,current,current,,,,9.013
133652,,,,,,,9.019,current,current,,,,9.019
3817,,,,,,,9.039,current,current,,,,9.039
133672,,,,,,,9.05,current,current,,,,9.05
133727,,,,,,,9.055,current,current,,,,9.055
133633,,,,,,,9.069,current,current,,,,9.069
3377,,,,,,,9.072,current,current,,,,9.072
133634,,,,,,,9.073,current,current,,,,9.073
3330,,,,,,,9.09,current,current,,,,9.09
8912,,,,,,,9.091,current,current,,,,9.091
8788,,,,,,,9.1,current,current,,,,9.1
2192,,,,,,,9.102,current,current,,,,9.102
9320,,,,,,,9.111,current,current,,,,9.111
133232,,,,,,,9.118,current,current,,,,9.118
133334,,,,,,,9.131,current,current,,,,9.131
133601,,,,,,,9.131,current,current,,,,9.131
155021,,,,,,,9.142,current,current,,,,9.142
133570,,,,,,,9.184,current,current,,,,9.184
2827,,,,,,,9.188,current,current,,,,9.188
3331,,,,,,,9.213,current,current,,,,9.213
133626,,,,,,,9.24,current,current,,,,9.24
3350,,,,,,,9.245,current,current,,,,9.245
9431,,,,,,,9.249,current,current,,,,9.249
3144,,,,,,,9.256,current,current,,,,9.256
3315,,,,,,,9.26,current,current,,,,9.26
133438,,,,,,,9.268,current,current,,,,9.268
133644,,,,,,,9.27,current,current,,,,9.27
133372,,,,,,,9.272,current,current,,,,9.272
133397,,,,,,,9.273,current,current,,,,9.273
5974,,,,,,,9.278,current,current,,,,9.278
133508,,,,,,,9.294,current,current,,,,9.294
1886,,,,,,,9.294,current,current,,,,9.294
6416,,,,,,,9.294,current,current,,,,9.294
133657,,,,,,,9.299,current,current,,,,9.299
114602,,,,,,,9.313,current,current,,,,9.313
2713,,,,,,,9.322,current,current,,,,9.322
2226,,,,,,,9.327,current,current,,,,9.327
153002,,,,,,,9.339,current,current,,,,9.339
6405,,,,,,,9.343,current,current,,,,9.343
133653,,,,,,,9.351,current,current,,,,9.351
2646,,,,,,,9.352,current,current,,,,9.352
9720,,,,,,,9.356,current,current,,,,9.356
134145,,,,,,,9.358,current,current,,,,9.358
3370,,,,,,,9.365,current,current,,,,9.365
133515,,,,,,,9.366,current,current,,,,9.366
134031,,,,,,,9.37,current,current,,,,9.37
135076,,,,,,,9.37,current,current,,,,9.37
5043,,,,,,,9.376,current,current,,,,9.376
155023,,,,,,,9.381,current,current,,,,9.381
136812,,,,,,,9.383,current,current,,,,9.383
8774,,,,,,,9.392,current,current,,,,9.392
2605,,,,,,,9.395,current,current,,,,9.395
155084,,,,,,,9.411,current,current,,,,9.411
9312,,,,,,,9.413,current,current,,,,9.413
125606,,,,,,,9.415,current,current,,,,9.415
133529,,,,,,,9.423,current,current,,,,9.423
133605,,,,,,,9.424,current,current,,,,9.424
133689,,,,,,,9.44,current,current,,,,9.44
9317,,,,,,,9.477,current,current,,,,9.477
7315,,,,,,,9.483,current,current,,,,9.483
2789,,,,,,,9.485,current,current,,,,9.485
135069,,,,,,,9.512,current,current,,,,9.512
3135,,,,,,,9.522,current,current,,,,9.522
133556,,,,,,,9.524,current,current,,,,9.524
133513,,,,,,,9.532,current,current,,,,9.532
2709,,,,,,,9.58,current,current,,,,9.58
133619,,,,,,,9.589,current,current,,,,9.589
155049,,,,,,,9.593,current,current,,,,9.593
3316,,,,,,,9.594,current,current,,,,9.594
1918,,,,,,,9.595,current,current,,,,9.595
159004,,,,,,,9.596,current,current,,,,9.596
9811,,,,,,,9.609,current,current,,,,9.609
5037,,,,,,,9.615,current,current,,,,9.615
129003,,,,,,,9.616,current,current,,,,9.616
35401,,,,,,,9.626,current,current,,,,9.626
133379,,,,,,,9.636,current,current,,,,9.636
3438,,,,,,,9.644,current,current,,,,9.644
3595,,,,,,,9.653,current,current,,,,9.653
3654,,,,,,,9.656,current,current,,,,9.656
133561,,,,,,,9.661,current,current,,,,9.661
155036,,,,,,,9.663,current,current,,,,9.663
5014,,,,,,,9.666,current,current,,,,9.666
133743,,,,,,,9.675,current,current,,,,9.675
134005,,,,,,,9.678,current,current,,,,9.678
5015,,,,,,,9.681,current,current,,,,9.681
155013,,,,,,,9.682,current,current,,,,9.682
133405,,,,,,,9.686,current,current,,,,9.686
133313,,,,,,,9.688,current,current,,,,9.688
134127,,,,,,,9.7,current,current,,,,9.7
135058,,,,,,,9.705,current,current,,,,9.705
3734,,,,,,,9.705,current,current,,,,9.705
133693,,,,,,,9.708,current,current,,,,9.708
3368,,,,,,,9.716,current,current,,,,9.716
64405,,,,,,,9.721,current,current,,,,9.721
133678,,,,,,,9.727,current,current,,,,9.727
104802,,,,,,,9.736,current,current,,,,9.736
1905,,,,,,,9.737,current,current,,,,9.737
133448,,,,,,,9.738,current,current,,,,9.738
145001,,,,,,,9.738,current,current,,,,9.738
133534,,,,,,,9.74,current,current,,,,9.74
3327,,,,,,,9.744,current,current,,,,9.744
152001,,,,,,,9.748,current,current,,,,9.748
136911,,,,,,,9.751,current,current,,,,9.751
3176,,,,,,,9.765,current,current,,,,9.765
139801,,,,,,,9.78,current,current,,,,9.78
133666,,,,,,,9.801,current,current,,,,9.801
155048,,,,,,,9.801,current,current,,,,9.801
1255,0.58,0.18,0.24,11.05,,,9.808,current,current,,,,9.808
1890,,,,,,,9.819,current,current,,,,9.819
133354,,,,,,,9.833,current,current,,,,9.833
155007,,,,,,,9.863,current,current,,,,9.863
133608,,,,,,,9.866,current,current,,,,9.866
9404,,,,,,,9.867,current,current,,,,9.867
1963,,,,,,,9.876,current,current,,,,9.876
5088,,,,,,,9.882,current,current,,,,9.882
133723,,,,,,,9.884,current,current,,,,9.884
3984,,,,,,,9.89,current,current,,,,9.89
155083,,,,,,,9.891,current,current,,,,9.891
133544,,,,,,,9.893,current,current,,,,9.893
123002,,,,,,,9.897,current,current,,,,9.897
132203,,,,,,,9.898,current,current,,,,9.898
3325,,,,,,,9.901,current,current,,,,9.901
133698,,,,,,,9.905,current,current,,,,9.905
9354,,,,,,,9.908,current,current,,,,9.908
133461,,,,,,,9.915,current,current,,,,9.915
133494,,,,,,,9.937,current,current,,,,9.937
133592,,,,,,,9.938,current,current,,,,9.938
133546,,,,,,,9.939,current,current,,,,9.939
133472,,,,,,,9.945,current,current,,,,9.945
135037,,,,,,,9.948,current,current,,,,9.948
155075,,,,,,,9.964,current,current,,,,9.964
3972,,,,,,,9.964,current,current,,,,9.964
135015,,,,,,,9.965,current,current,,,,9.965
1909,,,,,,,9.972,current,current,,,,9.972
134192,,,,,,,9.975,current,current,,,,9.975
160031,,,,,,,9.981,current,current,,,,9.981
133663,,,,,,,9.984,current,current,,,,9.984
9311,,,,,,,9.985,current,current,,,,9.985
3138,,,,,,,9.987,current,current,,,,9.987
133794,,,,,,,9.989,current,current,,,,9.989
136803,,,,,,,9.998,current,current,,,,9.998
8934,,,,,,,9.999,current,current,,,,9.999
3659,,,,,,,10.006,current,current,,,,10.006
133638,,,,,,,10.017,current,current,,,,10.017
155099,,,,,,,10.021,current,current,,,,10.021
3352,,,,,,,10.023,current,current,,,,10.023
2588,,,,,,,10.028,current,current,,,,10.028
124401,,,,,,,10.036,current,current,,,,10.036
95805,,,,,,,10.055,current,current,,,,10.055
135072,,,,,,,10.057,current,current,,,,10.057
133272,,,,,,,10.08,current,current,,,,10.08
134151,,,,,,,10.087,current,current,,,,10.087
133266,,,,,,,10.089,current,current,,,,10.089
3358,,,,,,,10.093,current,current,,,,10.093
92203,,,,,,,10.111,current,current,,,,10.111
133706,,,,,,,10.113,current,current,,,,10.113
135059,,,,,,,10.115,current,current,,,,10.115
3815,,,,,,,10.126,current,current,,,,10.126
7324,,,,,,,10.129,current,current,,,,10.129
136805,,,,,,,10.14,current,current,,,,10.14
136912,,,,,,,10.142,current,current,,,,10.142
125617,,,,,,,10.148,current,current,,,,10.148
9378,,,,,,,10.157,current,current,,,,10.157
155137,,,,,,,10.158,current,current,,,,10.158
3155,,,,,,,10.16,current,current,,,,10.16
155110,,,,,,,10.168,current,current,,,,10.168
1270,0.0,0.23,0.77,12.19,,,10.174,current,current,,,,10.174
2250,,,,,,,10.185,current,current,,,,10.185
3339,,,,,,,10.188,current,current,,,,10.188
133599,,,,,,,10.192,current,current,,,,10.192
134004,,,,,,,10.204,current,current,,,,10.204
133304,,,,,,,10.211,current,current,,,,10.211
3722,,,,,,,10.213,current,current,,,,10.213
155020,,,,,,,10.231,current,current,,,,10.231
133306,,,,,,,10.232,current,current,,,,10.232
133299,,,,,,,10.238,current,current,,,,10.238
1914,,,,,,,10.243,current,current,,,,10.243
4214,,,,,,,10.243,current,current,,,,10.243
8079,,,,,,,10.249,current,current,,,,10.249
1261,0.16,0.07,0.77,10.44,,,10.254,current,current,,,,10.254
9424,,,,,,,10.268,current,current,,,,10.268
133790,,,,,,,10.277,current,current,,,,10.277
1834,,,,,,,10.28,current,current,,,,10.28
133274,,,,,,,10.285,current,current,,,,10.285
90401,,,,,,,10.285,current,current,,,,10.285
136915,,,,,,,10.287,current,current,,,,10.287
133460,,,,,,,10.289,current,current,,,,10.289
8662,,,,,,,10.291,current,current,,,,10.291
155129,,,,,,,10.294,current,current,,,,10.294
134141,,,,,,,10.298,current,current,,,,10.298
133386,,,,,,,10.3,current,current,,,,10.3
133641,,,,,,,10.303,current,current,,,,10.303
78602,,,,,,,10.312,current,current,,,,10.312
160027,,,,,,,10.313,current,current,,,,10.313
134162,,,,,,,10.319,current,current,,,,10.319
127001,,,,,,,10.325,current,current,,,,10.325
133376,,,,,,,10.342,current,current,,,,10.342
133268,,,,,,,10.346,current,current,,,,10.346
9318,,,,,,,10.356,current,current,,,,10.356
133738,,,,,,,10.363,current,current,,,,10.363
91401,,,,,,,10.367,current,current,,,,10.367
133620,,,,,,,10.376,current,current,,,,10.376
155088,,,,,,,10.386,current,current,,,,10.386
133696,,,,,,,10.39,current,current,,,,10.39
135043,,,,,,,10.393,current,current,,,,10.393
3410,,,,,,,10.396,current,current,,,,10.396
135033,,,,,,,10.408,current,current,,,,10.408
63802,,,,,,,10.409,current,current,,,,10.409
2828,,,,,,,10.414,current,current,,,,10.414
65603,,,,,,,10.421,current,current,,,,10.421
3836,,,,,,,10.428,current,current,,,,10.428
133715,,,,,,,10.437,current,current,,,,10.437
133507,,,,,,,10.439,current,current,,,,10.439
6417,,,,,,,10.444,current,current,,,,10.444
136939,,,,,,,10.446,current,current,,,,10.446
133720,,,,,,,10.448,current,current,,,,10.448
7283,,,,,,,10.461,current,current,,,,10.461
134120,,,,,,,10.468,current,current,,,,10.468
133609,,,,,,,10.479,current,current,,,,10.479
133473,,,,,,,10.483,current,current,,,,10.483
5017,,,,,,,10.49,current,current,,,,10.49
35804,,,,,,,10.494,current,current,,,,10.494
133564,,,,,,,10.495,current,current,,,,10.495
155044,,,,,,,10.495,current,current,,,,10.495
133400,,,,,,,10.498,current,current,,,,10.498
133496,,,,,,,10.511,current,current,,,,10.511
133298,,,,,,,10.516,current,current,,,,10.516
133477,,,,,,,10.522,current,current,,,,10.522
54403,,,,,,,10.522,current,current,,,,10.522
133568,,,,,,,10.531,current,current,,,,10.531
141801,,,,,,,10.531,current,current,,,,10.531
155111,,,,,,,10.537,current,current,,,,10.537
92201,,,,,,,10.541,current,current,,,,10.541
134036,,,,,,,10.548,current,current,,,,10.548
155010,,,,,,,10.549,current,current,,,,10.549
133305,,,,,,,10.554,current,current,,,,10.554
3158,,,,,,,10.562,current,current,,,,10.562
2326,,,,,,,10.564,current,current,,,,10.564
133210,,,,,,,10.57,current,current,,,,10.57
3802,,,,,,,10.581,current,current,,,,10.581
133541,,,,,,,10.587,current,current,,,,10.587
2711,,,,,,,10.587,current,current,,,,10.587
4216,,,,,,,10.588,current,current,,,,10.588
133732,,,,,,,10.594,current,current,,,,10.594
135009,,,,,,,10.6,current,current,,,,10.6
155095,,,,,,,10.603,current,current,,,,10.603
8932,,,,,,,10.613,current,current,,,,10.613
133453,,,,,,,10.625,current,current,,,,10.625
5042,,,,,,,10.634,current,current,,,,10.634
3445,,,,,,,10.639,current,current,,,,10.639
2206,,,,,,,10.655,current,current,,,,10.655
134058,,,,,,,10.669,current,current,,,,10.669
3739,,,,,,,10.674,current,current,,,,10.674
2738,,,,,,,10.711,current,current,,,,10.711
1779,0.92,0.0,0.08,18.5,,,10.713,current,current,,,,10.713
133407,,,,,,,10.715,current,current,,,,10.715
44002,,,,,,,10.715,current,current,,,,10.715
133340,,,,,,,10.72,current,current,,,,10.72
6467,,,,,,,10.72,current,current,,,,10.72
136904,,,,,,,10.724,current,current,,,,10.724
5097,,,,,,,10.727,current,current,,,,10.727
4168,,,,,,,10.734,current,current,,,,10.734
133227,,,,,,,10.735,current,current,,,,10.735
3318,,,,,,,10.749,current,current,,,,10.749
133786,,,,,,,10.751,current,current,,,,10.751
5002,,,,,,,10.754,current,current,,,,10.754
9748,,,,,,,10.755,current,current,,,,10.755
3725,,,,,,,10.756,current,current,,,,10.756
155112,,,,,,,10.758,current,current,,,,10.758
3411,,,,,,,10.76,current,current,,,,10.76
3132,,,,,,,10.764,current,current,,,,10.764
4224,,,,,,,10.77,current,current,,,,10.77
1835,,,,,,,10.773,current,current,,,,10.773
134064,,,,,,,10.776,current,current,,,,10.776
104005,,,,,,,10.78,current,current,,,,10.78
3146,,,,,,,10.781,current,current,,,,10.781
7079,,,,,,,10.781,current,current,,,,10.781
133293,,,,,,,10.789,current,current,,,,10.789
5027,,,,,,,10.789,current,current,,,,10.789
133591,,,,,,,10.794,current,current,,,,10.794
3332,,,,,,,10.795,current,current,,,,10.795
3171,,,,,,,10.798,current,current,,,,10.798
3341,,,,,,,10.799,current,current,,,,10.799
6452,,,,,,,10.803,current,current,,,,10.803
5087,,,,,,,10.814,current,current,,,,10.814
133475,,,,,,,10.816,current,current,,,,10.816
7609,,,,,,,10.823,current,current,,,,10.823
160413,,,,,,,10.843,current,current,,,,10.843
7192,,,,,,,10.845,current,current,,,,10.845
2749,,,,,,,10.847,current,current,,,,10.847
3348,,,,,,,10.854,current,current,,,,10.854
8214,,,,,,,10.862,current,current,,,,10.862
3221,,,,,,,10.863,current,current,,,,10.863
2235,,,,,,,10.865,current,current,,,,10.865
2451,,,,,,,10.872,current,current,,,,10.872
3967,,,,,,,10.881,current,current,,,,10.881
3446,,,,,,,10.886,current,current,,,,10.886
133575,,,,,,,10.889,current,current,,,,10.889
137002,,,,,,,10.895,current,current,,,,10.895
2610,,,,,,,10.907,current,current,,,,10.907
6406,,,,,,,10.907,current,current,,,,10.907
133411,,,,,,,10.92,current,current,,,,10.92
9313,,,,,,,10.925,current,current,,,,10.925
156401,,,,,,,10.928,current,current,,,,10.928
135055,,,,,,,10.929,current,current,,,,10.929
134153,,,,,,,10.95,current,current,,,,10.95
3328,,,,,,,10.951,current,current,,,,10.951
134179,,,,,,,10.956,current,current,,,,10.956
155054,,,,,,,10.962,current,current,,,,10.962
155094,,,,,,,10.962,current,current,,,,10.962
133295,,,,,,,10.965,current,current,,,,10.965
9321,,,,,,,10.967,current,current,,,,10.967
3364,,,,,,,10.971,current,current,,,,10.971
155135,,,,,,,10.986,current,current,,,,10.986
133342,,,,,,,10.995,current,current,,,,10.995
2300,,,,,,,11.006,current,current,,,,11.006
3256,,,,,,,11.011,current,current,,,,11.011
133282,,,,,,,11.015,current,current,,,,11.015
3338,,,,,,,11.015,current,current,,,,11.015
35403,,,,,,,11.034,current,current,,,,11.034
133603,,,,,,,11.037,current,current,,,,11.037
133396,,,,,,,11.04,current,current,,,,11.04
133728,,,,,,,11.042,current,current,,,,11.042
133471,,,,,,,11.047,current,current,,,,11.047
133784,,,,,,,11.051,current,current,,,,11.051
104001,,,,,,,11.053,current,current,,,,11.053
133650,,,,,,,11.053,current,current,,,,11.053
3351,,,,,,,11.058,current,current,,,,11.058
3651,,,,,,,11.059,current,current,,,,11.059
3205,,,,,,,11.066,current,current,,,,11.066
39208,,,,,,,11.074,current,current,,,,11.074
9516,,,,,,,11.079,current,current,,,,11.079
9812,,,,,,,11.085,current,current,,,,11.085
133748,,,,,,,11.1,current,current,,,,11.1
133332,,,,,,,11.108,current,current,,,,11.108
133468,,,,,,,11.11,current,current,,,,11.11
155055,,,,,,,11.119,current,current,,,,11.119
133425,,,,,,,11.12,current,current,,,,11.12
1916,,,,,,,11.134,current,current,,,,11.134
5073,,,,,,,11.134,current,current,,,,11.134
3222,,,,,,,11.136,current,current,,,,11.136
8727,,,,,,,11.136,current,current,,,,11.136
133573,,,,,,,11.139,current,current,,,,11.139
7323,,,,,,,11.171,current,current,,,,11.171
3165,,,,,,,11.178,current,current,,,,11.178
133352,,,,,,,11.193,current,current,,,,11.193
134157,,,,,,,11.195,current,current,,,,11.195
2608,,,,,,,11.197,current,current,,,,11.197
133610,,,,,,,11.204,current,current,,,,11.204
133780,,,,,,,11.207,current,current,,,,11.207
163223,,,,,,,11.214,current,current,,,,11.214
9509,,,,,,,11.235,current,current,,,,11.235
133642,,,,,,,11.24,current,current,,,,11.24
3449,,,,,,,11.244,current,current,,,,11.244
2649,,,,,,,11.25,current,current,,,,11.25
133526,,,,,,,11.252,current,current,,,,11.252
136801,,,,,,,11.259,current,current,,,,11.259
133636,,,,,,,11.264,current,current,,,,11.264
133565,,,,,,,11.268,current,current,,,,11.268
3714,,,,,,,11.274,current,current,,,,11.274
2685,,,,,,,11.275,current,current,,,,11.275
134189,,,,,,,11.281,current,current,,,,11.281
134188,,,,,,,11.284,current,current,,,,11.284
133680,,,,,,,11.286,current,current,,,,11.286
155123,,,,,,,11.288,current,current,,,,11.288
133519,,,,,,,11.29,current,current,,,,11.29
133277,,,,,,,11.291,current,current,,,,11.291
3329,,,,,,,11.291,current,current,,,,11.291
3336,,,,,,,11.302,current,current,,,,11.302
133712,,,,,,,11.306,current,current,,,,11.306
8174,,,,,,,11.309,current,current,,,,11.309
133528,,,,,,,11.312,current,current,,,,11.312
63803,,,,,,,11.327,current,current,,,,11.327
5041,,,,,,,11.335,current,current,,,,11.335
134184,,,,,,,11.337,current,current,,,,11.337
133297,,,,,,,11.34,current,current,,,,11.34
5024,,,,,,,11.346,current,current,,,,11.346
5056,,,,,,,11.348,current,current,,,,11.348
133645,,,,,,,11.351,current,current,,,,11.351
9753,,,,,,,11.364,current,current,,,,11.364
133574,,,,,,,11.382,current,current,,,,11.382
153001,,,,,,,11.394,current,current,,,,11.394
